name,epoch,obs_id,band,epoch_mjd,duration_s,i_mjy,e_i,v_mjy,e_v,offset_arcsec,note
ASKAP J175534.9-252749.1,low,ASKAP-82174,low,61080.04811,726.6,0.3874,0.7988,0.8968,0.6911,1.08,
ASKAP J175534.9-252749.1,low,ASKAP-82091,low,61079.08204,726.6,0.6225,0.3736,0.1882,0.2912,0.35,
ASKAP J175534.9-252749.1,low,ASKAP-82177,low,61080.07887,726.6,0.1904,0.3907,-0.1453,0.3083,0.35,
ASKAP J175534.9-252749.1,low,ASKAP-82077,low,61078.94634,736.5,-0.2252,0.7158,-1.0880,0.6287,1.04,
ASKAP J175534.9-252749.1,low,ASKAP-85778,low,61215.59256,726.6,0.2247,0.4238,-0.0148,0.2721,1.13,
ASKAP J175534.9-252749.1,low,ASKAP-86087,low,61221.74150,736.5,0.2162,0.3933,0.0719,0.2780,1.13,
ASKAP J175534.9-252749.1,low,ASKAP-86070,low,61221.56829,726.6,0.0387,0.3656,0.2295,0.2573,1.54,
ASKAP J175534.9-252749.1,low,ASKAP-86063,low,61221.49525,726.6,0.7151,0.4553,-0.0155,0.2257,1.16,
ASKAP J175534.9-252749.1,low,ASKAP-85894,low,61216.76452,726.6,0.8845,0.5210,-0.2892,0.2760,1.16,
ASKAP J175534.9-252749.1,low,ASKAP-85797,low,61215.77665,726.6,0.7050,0.4094,-0.1114,0.2637,1.13,
ASKAP J175534.9-252749.1,low,ASKAP-86081,low,61221.67945,726.6,0.3053,0.3616,0.1298,0.2713,1.13,
ASKAP J175534.9-252749.1,low,ASKAP-85878,low,61216.60912,736.5,0.2432,0.3429,-0.2945,0.2659,1.16,
ASKAP J142431.2-612611,low,ASKAP-45665,low,59902.05111,716.0,-0.0834,0.2327,0.1786,0.1531,0.91,
ASKAP J142431.2-612611,low,ASKAP-45667,low,59902.06977,716.0,0.6389,0.4208,0.1867,0.2633,1.21,
ASKAP J142431.2-612611,low,ASKAP-45980,low,59919.99310,726.0,0.1905,0.2930,-0.1076,0.2126,0.92,
ASKAP J142431.2-612611,low,ASKAP-46041,low,59921.02123,726.0,-0.0807,0.4502,0.3375,0.3185,1.20,
ASKAP J142431.2-612611,low,ASKAP-46795,low,59933.96743,716.0,0.0924,0.2398,0.1890,0.1488,0.90,
ASKAP J142431.2-612611,low,ASKAP-46797,low,59933.98631,726.0,-0.0309,0.3962,-0.1192,0.3974,1.21,
ASKAP J142431.2-612611,low,ASKAP-47011,low,59948.91966,726.0,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-47014,low,59948.95068,726.0,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-47052,low,59949.90491,736.0,0.2454,0.3189,0.3241,0.2351,0.92,
ASKAP J142431.2-612611,low,ASKAP-47056,low,59949.94642,736.0,-0.8013,0.5410,-0.1798,0.3758,1.20,
ASKAP J142431.2-612611,low,ASKAP-47236,low,59964.86481,726.0,-0.4228,0.2850,-0.1538,0.1556,0.92,
ASKAP J142431.2-612611,low,ASKAP-47240,low,59964.90675,726.0,-0.6607,0.4453,-0.0920,0.3462,1.21,
ASKAP J142431.2-612611,low,ASKAP-47610,low,59978.82725,726.0,0.2014,0.2481,-0.2040,0.1542,0.91,
ASKAP J142431.2-612611,low,ASKAP-47614,low,59978.86123,726.0,-0.3855,0.4145,0.8197,0.3361,1.20,
ASKAP J142431.2-612611,low,ASKAP-47675,low,59979.82837,726.0,0.1418,0.2533,-0.1208,0.1756,0.91,
ASKAP J142431.2-612611,low,ASKAP-47679,low,59979.86016,726.0,-1.1910,0.4624,0.2074,0.4230,1.20,
ASKAP J142431.2-612611,low,ASKAP-48244,low,59993.78973,726.0,-0.0960,0.3183,0.3421,0.2608,0.91,
ASKAP J142431.2-612611,low,ASKAP-48247,low,59993.81980,716.0,-0.2046,0.5501,0.2250,0.4857,1.21,
ASKAP J142431.2-612611,low,ASKAP-48527,low,59998.77673,736.0,-0.3383,0.3149,-0.1415,0.2800,0.91,
ASKAP J142431.2-612611,low,ASKAP-48530,low,59998.80587,716.0,-0.6004,0.4852,-0.7181,0.4981,1.20,
ASKAP J142431.2-612611,low,ASKAP-48840,low,60009.74000,716.0,-0.1573,0.3261,-0.4227,0.2968,0.92,
ASKAP J142431.2-612611,low,ASKAP-48842,low,60009.77468,726.0,-1.0682,0.5345,-0.8087,0.5225,1.20,
ASKAP J142431.2-612611,low,ASKAP-49003,low,60025.69841,716.0,0.2021,0.2625,0.1081,0.2248,0.91,
ASKAP J142431.2-612611,low,ASKAP-49005,low,60025.73309,716.0,0.7799,0.4600,-0.7486,0.4389,1.20,
ASKAP J142431.2-612611,low,ASKAP-49135,low,60040.65919,726.0,-0.2002,0.3204,0.1431,0.2571,0.91,
ASKAP J142431.2-612611,low,ASKAP-49137,low,60040.69312,716.0,-0.5270,0.4894,-0.0228,0.5279,1.20,
ASKAP J142431.2-612611,low,ASKAP-49582,low,60055.62551,716.0,0.2930,0.2643,0.0655,0.2295,0.91,
ASKAP J142431.2-612611,low,ASKAP-49584,low,60055.64982,716.0,-0.0478,0.4228,0.3657,0.4229,1.20,
ASKAP J142431.2-612611,low,ASKAP-49861,low,60070.62952,736.0,-0.1448,0.2522,-0.1050,0.2135,0.91,
ASKAP J142431.2-612611,low,ASKAP-49863,low,60070.64841,716.0,-0.0698,0.4156,-0.1562,0.4477,1.20,
ASKAP J142431.2-612611,low,ASKAP-50134,low,60085.53385,726.0,0.2865,0.2479,-0.4484,0.2101,0.92,
ASKAP J142431.2-612611,low,ASKAP-50139,low,60085.58857,726.0,-0.1283,0.4408,0.4011,0.4502,1.20,
ASKAP J142431.2-612611,low,ASKAP-50379,low,60100.52606,716.0,0.0653,0.2648,0.0960,0.2090,0.92,
ASKAP J142431.2-612611,low,ASKAP-50381,low,60100.54414,716.0,0.1757,0.4328,0.5372,0.3931,1.20,
ASKAP J142431.2-612611,low,ASKAP-50637,low,60116.50318,736.0,0.0530,0.2576,-0.0059,0.2156,0.90,
ASKAP J142431.2-612611,low,ASKAP-50639,low,60116.52207,716.0,0.4920,0.4085,-0.1181,0.3935,1.21,
ASKAP J142431.2-612611,low,ASKAP-51088,low,60129.42070,726.0,0.2233,0.2777,-0.0869,0.2325,0.92,
ASKAP J142431.2-612611,low,ASKAP-51091,low,60129.45054,716.0,-0.3620,0.4575,-0.1002,0.4107,1.20,
ASKAP J142431.2-612611,low,ASKAP-51481,low,60143.49156,726.0,0.0829,0.2708,-0.2602,0.2275,0.91,
ASKAP J142431.2-612611,low,ASKAP-51522,low,60146.41688,726.0,0.2076,0.4171,0.0512,0.4158,1.20,
ASKAP J142431.2-612611,low,ASKAP-86162,low,61222.52901,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-51817,low,60159.37232,726.0,-0.3775,0.2641,0.2096,0.1901,0.90,
ASKAP J142431.2-612611,low,ASKAP-86157,low,61222.47821,736.5,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-51960,low,60170.33544,726.0,1.1516,0.4294,-0.1061,0.4055,1.20,
ASKAP J142431.2-612611,low,ASKAP-51979,low,60173.39739,726.0,0.2557,0.3057,-0.1214,0.2163,0.91,
ASKAP J142431.2-612611,low,ASKAP-86154,low,61222.44630,736.5,0.0596,0.2771,-0.0051,0.2572,1.26,
ASKAP J142431.2-612611,low,ASKAP-52151,low,60182.32677,726.0,0.2285,0.2707,0.3593,0.2501,0.90,
ASKAP J142431.2-612611,low,ASKAP-52173,low,60183.32669,736.0,-0.3543,0.2612,-0.0362,0.2418,0.90,
ASKAP J142431.2-612611,low,ASKAP-52175,low,60183.34605,716.0,0.2074,0.2595,-0.1418,0.2305,0.92,
ASKAP J142431.2-612611,low,ASKAP-52177,low,60183.36690,736.0,-0.3202,0.2775,0.2870,0.2595,0.92,
ASKAP J142431.2-612611,low,ASKAP-52293,low,60186.28978,726.0,-0.0975,0.5160,0.3336,0.4541,1.20,
ASKAP J142431.2-612611,low,ASKAP-52997,low,60198.22155,726.0,0.0822,0.2626,-0.3955,0.2188,0.92,
ASKAP J142431.2-612611,low,ASKAP-53202,low,60203.31360,726.0,0.0137,0.4462,-0.2863,0.4060,1.20,
ASKAP J142431.2-612611,low,ASKAP-53482,low,60221.15684,736.0,0.3982,0.2497,-0.1831,0.2226,0.91,
ASKAP J142431.2-612611,low,ASKAP-53485,low,60221.19532,736.0,0.4359,0.4433,0.2229,0.4136,1.20,
ASKAP J142431.2-612611,low,ASKAP-53897,low,60236.11782,726.6,0.3919,0.2844,-0.2434,0.2838,0.92,
ASKAP J142431.2-612611,low,ASKAP-53900,low,60236.15284,736.5,0.3276,0.4823,-0.8174,0.4479,1.20,
ASKAP J142431.2-612611,low,ASKAP-54715,low,60250.13123,726.6,0.0739,0.2736,0.1258,0.2632,0.90,
ASKAP J142431.2-612611,low,ASKAP-54762,low,60251.12486,736.5,-0.3488,0.4461,-0.6078,0.4149,1.20,
ASKAP J142431.2-612611,low,ASKAP-54892,low,60266.03893,726.6,-0.2763,0.2656,-0.2629,0.2452,0.92,
ASKAP J142431.2-612611,low,ASKAP-54896,low,60266.07614,736.5,-0.3401,0.4597,-0.0368,0.4798,1.20,
ASKAP J142431.2-612611,low,ASKAP-55401,low,60293.97084,696.7,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-55404,low,60294.01177,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-56445,low,60309.97352,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-56448,low,60310.00658,696.7,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-86160,low,61222.50885,726.6,-0.0535,0.2900,-0.2487,0.2279,1.26,
ASKAP J142431.2-612611,low,ASKAP-57473,low,60324.87248,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-57592,low,60326.91505,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-58302,low,60339.84155,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-58440,low,60341.86888,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-59294,low,60361.77711,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-59297,low,60361.80925,666.9,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-59941,low,60380.74756,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-59943,low,60380.76841,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-60355,low,60395.68194,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-60435,low,60396.71502,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J142431.2-612611,low,ASKAP-61071,low,60412.71726,736.5,-0.0256,0.2392,-0.0310,0.2367,0.92,
ASKAP J142431.2-612611,low,ASKAP-61073,low,60412.73754,726.6,0.8278,0.4691,-0.4393,0.3790,1.21,
ASKAP J142431.2-612611,low,ASKAP-61816,low,60427.60118,726.6,-0.2738,0.2971,-0.1226,0.2394,0.92,
ASKAP J142431.2-612611,low,ASKAP-61819,low,60427.63214,736.5,-0.5838,0.4864,0.1046,0.4401,1.20,
ASKAP J142431.2-612611,low,ASKAP-62419,low,60445.63938,726.6,-0.2214,0.2540,-0.1510,0.2588,0.92,
ASKAP J142431.2-612611,low,ASKAP-62505,low,60451.67653,726.6,-1.0237,0.4197,0.5167,0.4646,1.20,
ASKAP J142431.2-612611,low,ASKAP-62610,low,60466.50063,726.6,-0.2741,0.2901,0.4496,0.2318,0.92,
ASKAP J142431.2-612611,low,ASKAP-62614,low,60466.55704,726.6,-0.2836,0.4946,0.2420,0.4704,1.20,
ASKAP J142431.2-612611,low,ASKAP-63085,low,60480.53081,726.6,-0.0425,0.2711,-0.2575,0.2606,0.92,
ASKAP J142431.2-612611,low,ASKAP-63088,low,60480.56501,736.5,-0.3101,0.5586,0.3832,0.4712,1.20,
ASKAP J142431.2-612611,low,ASKAP-63489,low,60497.44303,726.6,0.1208,0.2856,0.2090,0.2969,0.90,
ASKAP J142431.2-612611,low,ASKAP-63491,low,60497.46824,726.6,-0.5385,0.5358,0.2730,0.5638,1.20,
ASKAP J142431.2-612611,low,ASKAP-64098,low,60512.37092,726.6,0.5086,0.3734,-0.2616,0.2889,0.92,
ASKAP J142431.2-612611,low,ASKAP-64101,low,60512.40504,736.5,0.4702,0.5761,0.1621,0.5382,1.20,
ASKAP J142431.2-612611,low,ASKAP-64387,low,60526.38980,726.6,-0.2434,0.2967,0.0774,0.2171,0.90,
ASKAP J142431.2-612611,low,ASKAP-64756,low,60536.34440,726.6,1.3493,0.5019,0.4906,0.4531,1.20,
ASKAP J142431.2-612611,low,ASKAP-65032,low,60545.27974,736.5,-0.0997,0.2746,0.1960,0.2475,0.92,
ASKAP J142431.2-612611,low,ASKAP-65602,low,60557.27996,736.5,-0.2482,0.5318,0.1544,0.5055,1.21,
ASKAP J142431.2-612611,low,ASKAP-65718,low,60563.29966,726.6,-0.0163,0.2531,0.2475,0.2339,0.92,
ASKAP J142431.2-612611,low,ASKAP-65909,low,60573.25031,716.6,-0.4417,0.4590,0.2712,0.4351,1.20,
ASKAP J142431.2-612611,low,ASKAP-66275,low,60586.16377,676.8,0.3091,0.2631,0.6953,0.2516,0.92,
ASKAP J142431.2-612611,low,ASKAP-66478,low,60591.19679,726.6,0.5685,0.5251,0.3050,0.4853,1.20,
ASKAP J142431.2-612611,low,ASKAP-66993,low,60606.11103,726.6,-0.5152,0.2457,-0.1482,0.2291,0.92,
ASKAP J142431.2-612611,low,ASKAP-67916,low,60627.05358,726.6,-0.3325,0.3124,0.4456,0.2765,0.91,
ASKAP J142431.2-612611,low,ASKAP-67919,low,60627.08371,736.5,0.1556,0.5084,-0.3198,0.4910,1.21,
ASKAP J142431.2-612611,low,ASKAP-81974,low,61077.81380,726.6,0.6276,0.4241,0.1855,0.4337,1.21,
ASKAP J142431.2-612611,low,ASKAP-81793,low,61075.89867,726.6,0.4527,0.4767,0.3603,0.4584,1.21,
ASKAP J142431.2-612611,low,ASKAP-81972,low,61077.79502,726.6,-0.0310,0.2185,0.2979,0.2338,0.91,
ASKAP J142431.2-612611,low,ASKAP-81798,low,61075.94878,736.5,-0.6505,0.4393,0.1958,0.4355,1.20,
ASKAP J142431.2-612611,low,ASKAP-81796,low,61075.93000,736.5,0.5996,0.2899,-0.1664,0.2271,0.91,
ASKAP J142431.2-612611,low,ASKAP-81801,low,61075.97839,726.6,-0.1591,0.2843,-0.2636,0.2352,0.92,
ASKAP J142431.2-612611,low,ASKAP-81875,low,61076.79077,726.6,0.2985,0.2406,0.1030,0.2135,0.91,
ASKAP J142431.2-612611,low,ASKAP-81803,low,61075.99717,726.6,0.0582,0.4954,0.0939,0.4180,1.21,
ASKAP J142431.2-612611,low,ASKAP-81878,low,61076.82585,726.6,0.3030,0.4756,0.8818,0.4058,1.21,
ASKAP J142431.2-612611,low,ASKAP-81791,low,61075.87920,736.5,0.3134,0.2728,0.1443,0.2522,0.90,
ASKAP J142431.2-612611,low,ASKAP-82156,low,61079.86955,736.5,-0.0065,0.2817,0.0098,0.2370,0.90,
ASKAP J142431.2-612611,low,ASKAP-82068,low,61078.86017,726.6,0.0252,0.4097,-0.1511,0.4328,1.20,
ASKAP J142431.2-612611,low,ASKAP-82066,low,61078.84139,736.5,-0.1013,0.2205,-0.1846,0.2271,0.92,
ASKAP J142431.2-612611,low,ASKAP-82160,low,61079.90941,726.6,0.3736,0.4780,-0.0583,0.4124,1.21,
ASKAP J142431.2-612611,low,ASKAP-86066,low,61221.52670,736.5,0.1867,0.2736,-0.4285,0.2051,1.26,
ASKAP J142431.2-612611,low,ASKAP-85782,low,61215.63081,726.6,0.0363,0.2369,0.1590,0.2047,1.26,
ASKAP J142431.2-612611,low,ASKAP-85973,low,61220.39311,726.6,-0.0245,0.2655,-0.2263,0.2187,1.25,
ASKAP J142431.2-612611,low,ASKAP-85783,low,61215.64048,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-85976,low,61220.42387,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-86068,low,61221.54755,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-85869,low,61216.51684,726.6,-0.3445,0.2522,0.1934,0.2126,1.26,
ASKAP J142431.2-612611,low,ASKAP-85870,low,61216.52779,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-85998,low,61220.64067,736.5,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-85768,low,61215.49752,726.6,nan,nan,nan,nan,nan,
ASKAP J142431.2-612611,low,ASKAP-86060,low,61221.46530,736.5,0.3965,0.2881,-0.1116,0.2510,1.28,
ASKAP J142431.2-612611,low,ASKAP-85767,low,61215.48750,726.6,0.2025,0.2877,0.1109,0.2057,1.28,
ASKAP J142431.2-612611,low,ASKAP-85985,low,61220.51246,736.5,-0.4096,0.2437,0.0599,0.2128,1.26,
ASKAP J142431.2-612611,low,ASKAP-85993,low,61220.59137,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-45671,low,59902.19327,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-45995,low,59920.13560,736.0,-0.5679,0.4188,-0.2908,0.2026,1.17,
ASKAP J165130.3-450520,low,ASKAP-46049,low,59921.10337,726.0,0.2757,0.3675,0.5440,0.1895,1.16,
ASKAP J165130.3-450520,low,ASKAP-46053,low,59921.14081,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-46802,low,59934.11059,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-46808,low,59934.16835,716.0,0.0233,0.3525,0.2599,0.1866,1.16,
ASKAP J165130.3-450520,low,ASKAP-47023,low,59949.03442,716.0,-0.1947,0.4076,0.2026,0.1978,1.16,
ASKAP J165130.3-450520,low,ASKAP-47024,low,59949.04378,726.0,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-47060,low,59950.07224,736.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-47248,low,59964.98958,716.0,-0.6487,0.3914,0.0673,0.1751,1.17,
ASKAP J165130.3-450520,low,ASKAP-47249,low,59964.99856,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-47622,low,59979.02505,716.0,-0.2269,0.3952,-0.1966,0.1915,1.16,
ASKAP J165130.3-450520,low,ASKAP-47624,low,59979.04302,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-47687,low,59980.02271,726.0,0.5218,0.3985,-0.0436,0.2763,1.16,
ASKAP J165130.3-450520,low,ASKAP-47689,low,59980.04206,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-48255,low,59994.01356,726.0,-0.1091,0.3724,-0.3407,0.2829,1.17,
ASKAP J165130.3-450520,low,ASKAP-48257,low,59994.03234,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-48458,low,59997.99059,716.0,0.7535,0.3551,0.4844,0.2635,1.17,
ASKAP J165130.3-450520,low,ASKAP-48460,low,59998.00926,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-48847,low,60009.86015,716.0,0.2804,0.4212,0.1630,0.3139,1.17,
ASKAP J165130.3-450520,low,ASKAP-48849,low,60009.87824,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-49010,low,60025.81154,716.0,-0.2857,0.4323,-0.5980,0.3062,1.17,
ASKAP J165130.3-450520,low,ASKAP-49012,low,60025.83723,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-49142,low,60040.77681,726.0,0.1843,0.4626,0.0127,0.3150,1.16,
ASKAP J165130.3-450520,low,ASKAP-49144,low,60040.79823,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-49589,low,60055.73230,726.0,0.2702,0.3544,-0.0142,0.2622,1.17,
ASKAP J165130.3-450520,low,ASKAP-49591,low,60055.75039,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-49868,low,60070.69449,716.0,0.7093,0.3238,-0.1564,0.2546,1.16,
ASKAP J165130.3-450520,low,ASKAP-49870,low,60070.71373,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-50146,low,60085.65907,716.0,-0.2582,0.3556,0.0348,0.2613,1.16,
ASKAP J165130.3-450520,low,ASKAP-50148,low,60085.67716,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-50386,low,60100.60727,726.0,0.3497,0.3400,-0.1632,0.2619,1.16,
ASKAP J165130.3-450520,low,ASKAP-50388,low,60100.62893,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-50644,low,60116.56811,726.0,0.2175,0.3141,0.0894,0.2529,1.16,
ASKAP J165130.3-450520,low,ASKAP-50646,low,60116.58619,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-51100,low,60129.53717,716.0,-0.0192,0.3518,0.0909,0.2848,1.16,
ASKAP J165130.3-450520,low,ASKAP-51103,low,60129.56493,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-51484,low,60143.60591,716.0,0.0695,0.3214,0.0790,0.2457,1.17,
ASKAP J165130.3-450520,low,ASKAP-51485,low,60143.61592,716.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-51850,low,60161.57648,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-51973,low,60172.46145,736.0,0.2537,0.3352,-0.1654,0.2559,1.16,
ASKAP J165130.3-450520,low,ASKAP-52119,low,60179.47440,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-52312,low,60186.46823,736.0,-0.2439,0.3790,-0.1262,0.3003,1.17,
ASKAP J165130.3-450520,low,ASKAP-52638,low,60193.48753,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-53204,low,60203.33169,736.0,0.1667,0.3225,-0.3194,0.2559,1.16,
ASKAP J165130.3-450520,low,ASKAP-53257,low,60212.43319,726.0,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-53490,low,60221.26813,726.0,0.6731,0.4502,-0.3371,0.2881,1.16,
ASKAP J165130.3-450520,low,ASKAP-53602,low,60233.26099,736.5,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-53806,low,60235.33308,726.6,0.0143,0.3529,0.1670,0.2461,1.16,
ASKAP J165130.3-450520,low,ASKAP-54446,low,60247.33897,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-54722,low,60250.27996,726.6,-0.3242,0.4719,-0.0119,0.2701,1.16,
ASKAP J165130.3-450520,low,ASKAP-54899,low,60266.20171,736.5,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-54906,low,60266.26599,716.6,0.2787,0.3607,-0.1781,0.2475,1.17,
ASKAP J165130.3-450520,low,ASKAP-55313,low,60289.17314,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-55314,low,60289.18236,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-55984,low,60304.15209,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-55985,low,60304.16119,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-86166,low,61222.56864,726.6,0.5897,0.6204,0.4319,0.3880,0.65,
ASKAP J165130.3-450520,low,ASKAP-57367,low,60324.05618,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-57368,low,60324.06539,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-86167,low,61222.57763,726.6,-0.9386,0.7284,0.4030,0.4566,1.31,
ASKAP J165130.3-450520,low,ASKAP-58447,low,60341.94158,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-58458,low,60342.04598,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-59305,low,60361.97431,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-59463,low,60366.02017,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-60040,low,60383.85992,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-60045,low,60383.91084,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J165130.3-450520,low,ASKAP-60798,low,60404.86028,716.6,0.1364,0.3854,0.2491,0.2687,1.16,
ASKAP J165130.3-450520,low,ASKAP-60801,low,60404.89058,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-61302,low,60419.80543,736.5,0.7431,0.3705,-0.1882,0.2540,1.16,
ASKAP J165130.3-450520,low,ASKAP-61305,low,60419.83434,716.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-62081,low,60434.75919,726.6,1.0638,0.4205,0.4074,0.2811,1.16,
ASKAP J165130.3-450520,low,ASKAP-62083,low,60434.77900,736.5,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-62493,low,60450.77957,726.6,nan,nan,nan,nan,nan,
